human_ensembl_gene_id,human_accession,mouse_ensembl_gene_id,RNA-Seq,STD_rna,Proteomics,STD_prot,outlier,cluster
ENSG00000013016,Q9NZN3,ENSMUSG00000024065,1640.4630926345533,825.4407238733532,89.38333333333334,13.963297127350216,1,0
ENSG00000024048,Q8IWV8,ENSMUSG00000023977,1475.9279670346816,281.49343785555067,60.85,5.524038377853651,1,0
ENSG00000063854,Q16775,ENSMUSG00000024158,5385.196397581852,667.1930087848885,47.0,5.606781608017205,1,3
ENSG00000064999,Q92625,ENSMUSG00000024219,361.17030170323136,108.79703467976366,34.41666666666667,2.828721737228084,1,4
ENSG00000096060,Q13451,ENSMUSG00000024222,897.8997968473082,289.4858195942702,12.5,3.2037478053055306,1,0
ENSG00000096401,Q99459,ENSMUSG00000023932,446.52041490005746,101.00667735477816,32.43333333333333,10.584642963589593,1,4
ENSG00000103222,P33527,ENSMUSG00000023088,70.84157765979748,56.21803677196762,114.58333333333333,6.435966645863437,1,4
ENSG00000104804,O00295,ENSMUSG00000023467,13.477433813299642,8.9617779342866,33.26666666666667,8.12567945876938,1,4
ENSG00000112079,Q15208,ENSMUSG00000024006,1294.563923323307,304.7255093758707,95.91666666666664,36.11218169353198,1,0
ENSG00000241837,P48047,ENSMUSG00000022956,4644.397625172245,1582.7426283329778,72.71666666666667,9.611538205025596,1,1
ENSG00000253729,P78527,ENSMUSG00000022672,187.01500449097966,37.9352092408661,39.18333333333333,9.397109484658921,1,4
ENSG00000136888,O75348,ENSMUSG00000039105,1510.1328742595367,498.371475318629,23.333333333333332,7.782201916338759,1,0
ENSG00000143409,Q8N5J2,ENSMUSG00000038712,1593.0312789115749,256.9121723984617,75.10000000000001,12.367699866992249,1,0
ENSG00000150961,O94855,ENSMUSG00000039234,875.4718110770373,269.3439895052892,69.39999999999999,22.187383802512635,1,0
ENSG00000153162,P22004,ENSMUSG00000039004,91.79641030858717,69.30451249806288,269.21666666666664,74.3160660063937,1,4
ENSG00000155561,Q92621,ENSMUSG00000038759,202.44596259106234,37.21222297825081,59.98333333333333,9.8255619008109,1,4
ENSG00000157654,Q9Y2D5,ENSMUSG00000038729,243.88944057779372,215.34358500743812,15.549999999999999,3.153252289303855,1,4
ENSG00000162923,Q9H7D7,ENSMUSG00000038733,2274.429296955845,197.1857720639747,16.516666666666666,3.1345919457987934,1,2
ENSG00000105135,A1L0T0,ENSMUSG00000032763,440.7482562458475,46.4328874087537,35.1,9.807548113570485,1,4
ENSG00000114054,P05166,ENSMUSG00000032527,4019.116180203062,574.0481763241445,38.43333333333333,3.9444475743336573,1,1
ENSG00000117906,Q14257,ENSMUSG00000032320,160.7971132160888,68.05508546742057,18.766666666666666,4.113716891895535,1,4
ENSG00000127920,P61952,ENSMUSG00000032766,221.7104283009983,70.73084793484591,23.349999999999998,16.601897481914527,1,4
ENSG00000135316,O60506,ENSMUSG00000032423,972.4545948985063,252.76090748631339,71.93333333333332,21.131556181849614,1,0
ENSG00000136381,P48200,ENSMUSG00000032293,1896.437356131545,459.5335981811611,131.96666666666667,10.91579894770267,1,2
ENSG00000137776,Q9NWH9,ENSMUSG00000032212,959.8862898341876,347.73116137579115,62.31666666666666,17.412801804036786,1,0
ENSG00000138246,O75165,ENSMUSG00000032560,503.691162542571,175.60679691722365,36.36666666666667,7.4725274617539315,1,4
ENSG00000140400,Q9NTJ4,ENSMUSG00000032295,766.2462788796933,355.70985529682315,33.75,6.285141207642037,1,0
ENSG00000140416,P09493,ENSMUSG00000032366,2938.3858527489774,5716.236132849329,29.150000000000002,9.91256778034834,1,2
ENSG00000143924,Q9HC35,ENSMUSG00000032624,264.695176149259,48.11240281359164,63.18333333333334,16.120473524889608,1,4
ENSG00000144635,Q9Y6G9,ENSMUSG00000032435,368.075545338967,74.82988501616424,21.46666666666667,6.622285607452057,1,4
ENSG00000005007,Q92900,ENSMUSG00000058301,1346.1323393603768,140.39821117180466,46.199999999999996,6.02029899589713,1,0
ENSG00000063176,Q9NRA0,ENSMUSG00000057342,1177.1817116966758,200.1932061587019,44.68333333333333,13.048435410679192,1,0
ENSG00000070731,Q9UJ37,ENSMUSG00000057286,22.140761322913576,9.881299720109304,96.18333333333334,9.640210924386805,1,4
ENSG00000105875,A4D1P6,ENSMUSG00000058486,413.4220777969308,86.97277684309852,34.5,5.117812032499826,1,4
ENSG00000109576,Q8N5Z0,ENSMUSG00000057228,1459.6748654824205,503.61042180561117,35.78333333333333,11.753878792410047,1,0
ENSG00000116793,Q9UMS5,ENSMUSG00000058388,126.8536522036977,23.184235101522344,100.14999999999999,11.020843887833639,1,4
ENSG00000116918,Q99598,ENSMUSG00000056820,641.2098425491723,145.23684727678764,63.849999999999994,7.4859201171265495,1,4
ENSG00000116977,O00214,ENSMUSG00000057554,2180.2440069998647,474.5699787211584,164.06666666666666,33.428889701374565,1,2
ENSG00000117298,P42892,ENSMUSG00000057530,4793.065365462769,2450.066053518606,59.5,16.868787745419052,1,1
ENSG00000060237,Q9H4A3,ENSMUSG00000045962,1683.4332869080547,646.0570925725926,27.066666666666666,6.289886061501168,1,0
ENSG00000070770,P19784,ENSMUSG00000046707,751.4359248243491,227.58957994067643,19.249999999999996,4.455894971832258,1,0
ENSG00000099769,P35858,ENSMUSG00000046070,2468.5544946732734,871.624891608928,17.366666666666667,2.241130667022042,1,2
ENSG00000100441,O15037,ENSMUSG00000047153,1357.5833013267286,364.5930008104621,57.11666666666667,6.729462583792753,1,0
ENSG00000114115,P09455,ENSMUSG00000046402,580.7814861636436,478.58608423339274,87.73333333333333,44.70600257981769,1,4
ENSG00000114867,Q04637,ENSMUSG00000045983,5967.050740415402,1654.1199361155554,39.63333333333333,8.561697650972421,1,3
ENSG00000117640,Q9H019,ENSMUSG00000046671,1317.0824472364916,201.8620135804133,36.016666666666666,7.169216600624275,1,0
ENSG00000119547,O95948,ENSMUSG00000045991,4155.333564507407,1341.8040014311675,43.333333333333336,9.479381133104981,1,1
ENSG00000126107,Q5T447,ENSMUSG00000046861,1409.915710386613,331.56137424942875,79.64999999999999,15.082274364299307,1,0
ENSG00000198947,P11532,ENSMUSG00000045103,597.8958346228178,203.43014551040403,125.43333333333332,15.831319170134451,1,4
ENSG00000274764,A3QJZ7,ENSMUSG00000046862,135.52003173383346,40.370184264837974,49.56666666666667,12.462370026069147,1,4
ENSG00000112874,Q9BQG2,ENSMUSG00000024228,1301.4167883361833,111.0079399322129,11.116666666666667,3.434773160874917,1,0
ENSG00000112893,Q16706,ENSMUSG00000024085,3197.742224252024,1756.3446315328094,23.46666666666667,8.247100500579986,1,2
ENSG00000115875,Q16629,ENSMUSG00000024097,1052.6339466269485,446.55046602295465,35.96666666666667,5.780542073773589,1,0
ENSG00000124562,P09234,ENSMUSG00000024217,520.9304858519973,76.1335284568004,15.183333333333332,5.098006146197418,1,4
ENSG00000125755,Q92797,ENSMUSG00000023118,1240.5815861281783,142.06093683669678,155.78333333333333,37.70280714571088,1,0
ENSG00000128609,Q16718,ENSMUSG00000023089,1648.4713244938612,558.0912257216938,62.01666666666667,11.901162408213187,1,0
ENSG00000137168,Q9Y3C6,ENSMUSG00000024007,255.9052423562025,48.34185058784987,28.349999999999998,6.217957864122273,1,4
ENSG00000137200,Q8N1G2,ENSMUSG00000024019,928.721076664409,272.28274748862026,200.96666666666667,33.52507519255798,1,0
ENSG00000138834,Q9UPT6,ENSMUSG00000024163,1085.9402954029792,656.3839219503798,47.93333333333334,27.89915171948184,1,0
ENSG00000139631,Q9Y600,ENSMUSG00000023044,804.7111193266301,548.7507337198018,79.51666666666667,55.30061181096161,1,0
ENSG00000139726,O43583,ENSMUSG00000023106,800.3862935657534,45.334355095905735,178.86666666666667,30.694798690766266,1,0
ENSG00000143889,Q8WVV9,ENSMUSG00000024095,622.1763953533308,59.748538173847486,40.11666666666667,12.236897755014,1,4
ENSG00000146085,P22033,ENSMUSG00000023921,2910.0311899770863,1041.1416645535976,94.53333333333332,13.469174683946553,1,2
ENSG00000146232,O00221,ENSMUSG00000023947,89.58523047084218,18.773215883245996,14.683333333333335,5.003365533984766,1,4
ENSG00000058673,O75152,ENSMUSG00000102976,844.9644511649916,348.3430280616008,11.333333333333334,4.442821926058557,1,0
ENSG00000114391,P83731,ENSMUSG00000098274,4990.3560318944765,1921.7522462005327,86.11666666666667,11.089709945109774,1,1
ENSG00000178695,Q96CX2,ENSMUSG00000098557,337.9250991745002,112.086004284419,55.63333333333333,14.676057599596245,1,4
ENSG00000240065,P28065,ENSMUSG00000096727,453.5201683107327,108.84695655301996,54.76666666666666,13.271272232407362,1,4
ENSG00000111906,Q7Z4H3,ENSMUSG00000000295,29.49992821521587,12.353418894149803,212.83333333333334,23.512011114889066,1,4
ENSG00000121064,Q9HB40,ENSMUSG00000000278,1130.668247267937,232.36905796377576,68.81666666666668,12.17118181059944,1,0
ENSG00000121068,Q13207,ENSMUSG00000000093,123.84775046667119,26.275350809256214,15.533333333333333,3.9118623015983913,1,4
ENSG00000122042,O95164,ENSMUSG00000001687,1565.984239052955,568.4072429001793,187.5666666666667,30.056990312848473,1,0
ENSG00000122545,Q16181,ENSMUSG00000001833,1218.4752999645016,257.902806414517,54.56666666666667,14.559212432912254,1,0
ENSG00000124802,O43324,ENSMUSG00000001707,193.09070699649268,62.648106117067336,37.36666666666667,7.835730129775188,1,4
ENSG00000126247,P04632,ENSMUSG00000001794,1880.0214259485883,243.97222086049788,82.0,14.78472184384948,1,2
ENSG00000130176,P51911,ENSMUSG00000001349,9.575071473592724,15.140169667363937,11.600000000000001,2.956349099818897,1,4
ENSG00000130787,O75146,ENSMUSG00000000915,661.2626123129972,249.3130363741132,51.699999999999996,22.329800715635596,1,4
ENSG00000130985,P22314,ENSMUSG00000001924,2631.04020156393,1105.1543163584224,170.20000000000002,28.433501367225247,1,2
ENSG00000136270,Q969Z0,ENSMUSG00000000384,644.4165006232638,95.57818042536216,25.13333333333333,5.554337644280069,1,4
ENSG00000137992,P11182,ENSMUSG00000000340,2219.7708800226537,709.6435233540457,143.43333333333334,21.37210019316461,1,2
ENSG00000139180,Q16795,ENSMUSG00000000399,2446.109957256395,402.0372298719643,60.21666666666667,9.285993036109097,1,2
ENSG00000139637,Q9HB07,ENSMUSG00000001285,398.29535050320254,108.99215188856488,33.78333333333333,6.180426091028568,1,4
ENSG00000141279,P55786,ENSMUSG00000001441,739.267622156086,165.16482573239892,28.583333333333332,4.973295352848719,1,0
ENSG00000142156,P12109,ENSMUSG00000001119,215.75521263753282,72.7825517027721,82.39999999999999,28.642416099205033,1,4
ENSG00000150773,Q8WWB5,ENSMUSG00000000167,8.461885337724027,3.444736908428829,47.21666666666667,29.724630639701253,1,4
ENSG00000170832,Q8NFA0,ENSMUSG00000000804,567.4714442611811,206.3371020945492,75.45,11.101846693230815,1,4
ENSG00000137154,P62753,ENSMUSG00000028495,5329.913496643879,2301.2419927575693,97.76666666666665,8.622219358533314,1,3
ENSG00000138698,P52306,ENSMUSG00000028149,442.0189752268297,191.17605350048296,82.83333333333333,11.53857299091472,1,4
ENSG00000138785,Q96CB8,ENSMUSG00000028016,127.1651847797513,39.04132745486911,59.050000000000004,14.01852346005099,1,4
ENSG00000138801,O43252,ENSMUSG00000028032,200.35578912264054,101.6660209257301,12.816666666666665,3.260316958006793,1,4
ENSG00000138823,P55157,ENSMUSG00000028158,5244.94997656624,1653.5987933704587,116.43333333333334,18.264902591217577,1,3
ENSG00000143374,Q9BW92,ENSMUSG00000028107,490.9282958779973,83.32879315957214,95.39999999999999,9.31235738145825,1,4
ENSG00000143436,Q9BYD2,ENSMUSG00000028140,708.1944851981033,111.23742277147915,41.35,4.1127849445357585,1,0
ENSG00000145348,Q8TEA7,ENSMUSG00000028030,288.8018580993958,58.541795060330074,18.25,2.824712374738356,1,4
ENSG00000148218,P13716,ENSMUSG00000028393,3262.020901552972,491.7987395166631,73.16666666666667,8.502862263183301,1,1
ENSG00000148219,O75129,ENSMUSG00000028373,26.783290896311815,14.941227061668402,230.56666666666663,46.70416112796233,1,4
ENSG00000151247,P06730,ENSMUSG00000028156,817.3867001027902,273.7181648986469,16.98333333333333,4.185411170562178,1,0
ENSG00000152078,Q96MV1,ENSMUSG00000028132,2949.453376013071,1356.7995604406365,10.1,2.4698178070456938,1,2
ENSG00000153707,P23468,ENSMUSG00000028399,3546.8442681798465,215.1105508023111,43.25,10.46073611176575,1,1
ENSG00000153904,O94760,ENSMUSG00000028194,3493.2411622115883,1456.9832168803034,44.300000000000004,7.419973045773145,1,1
ENSG00000159921,Q9Y223,ENSMUSG00000028479,2239.478386886007,295.88021444166964,55.199999999999996,9.679462795010888,1,2
ENSG00000162402,Q9UPU5,ENSMUSG00000028514,1302.6774322428698,578.6674499380848,46.583333333333336,9.898973010705033,1,0
ENSG00000162409,P54646,ENSMUSG00000028518,943.4329903715147,556.9095752569752,60.616666666666674,12.786464197215222,1,0
ENSG00000162613,Q96AE4,ENSMUSG00000028034,1072.1606278071642,349.6106889177038,120.26666666666665,19.830952238020913,1,0
ENSG00000162627,Q9UNH6,ENSMUSG00000028007,278.65390145618153,124.8823499945644,28.650000000000002,5.1016663944244725,1,4
ENSG00000162836,Q9NPH0,ENSMUSG00000028093,968.8745300182503,310.3659415012018,81.05,11.861829538481828,1,0
ENSG00000163110,Q96HC4,ENSMUSG00000028273,1343.6762757828412,1118.3572317546152,59.083333333333336,10.901269039275503,1,0
ENSG00000164039,Q9BUT1,ENSMUSG00000028167,331.87171622234115,106.74665360692465,31.08333333333334,5.625448130297413,1,4
ENSG00000164978,P50583,ENSMUSG00000028443,297.17093370274165,69.4023813634745,54.36666666666667,4.604200980264291,1,4
ENSG00000165280,P55072,ENSMUSG00000028452,5455.16803950957,1734.873101270812,77.16666666666666,5.618778040345306,1,3
ENSG00000044524,P29320,ENSMUSG00000052504,15.425352866304715,8.207825244784251,32.03333333333333,17.520578377058982,1,4
ENSG00000077522,P35609,ENSMUSG00000052374,295.81348189878355,715.0716981840403,27.41666666666666,11.982222943455305,1,4
ENSG00000082153,Q7L1Q6,ENSMUSG00000051223,2726.7827826763983,816.2107711538744,65.95,16.53901448091754,1,2
ENSG00000085872,Q8IWX8,ENSMUSG00000052488,833.7801627246232,230.1135197170651,65.6,12.965646917913505,1,0
ENSG00000103888,Q8WUJ3,ENSMUSG00000052353,0.6563796105143971,0.39559751714602387,85.30000000000001,19.039222673208066,1,4
ENSG00000105063,Q9UPN7,ENSMUSG00000052296,1917.0946587570268,466.8745315728835,19.383333333333333,4.735996903152141,1,2
ENSG00000107099,Q8NF50,ENSMUSG00000052085,394.9623486050582,236.79284869422258,14.65,3.3128537546954893,1,4
ENSG00000114573,P38606,ENSMUSG00000052459,714.3631578558065,263.10570539316944,114.61666666666667,25.308134397198593,1,0
ENSG00000124614,P46783,ENSMUSG00000052146,5546.797878638806,1829.692594611249,64.85000000000001,14.566639969464477,1,3
ENSG00000213593,Q9Y320,ENSMUSG00000050043,994.2650303508067,186.25454670444597,14.500000000000002,5.534256951027843,1,0
ENSG00000241343,P83881,ENSMUSG00000049751,2281.6148152088736,434.5162806134766,101.43333333333334,14.214312036347966,1,2
ENSG00000135763,Q14146,ENSMUSG00000031976,140.00858789889222,32.48890050915049,137.43333333333334,24.730116592257843,1,4
ENSG00000135776,Q9NRK6,ENSMUSG00000031974,473.73498521602596,134.59590471034622,24.36666666666667,5.023411855170413,1,4
ENSG00000137672,Q9Y210,ENSMUSG00000031997,0.45953637048609836,0.7218200206290791,38.86666666666667,9.351078369186448,1,4
ENSG00000137710,P35241,ENSMUSG00000032050,4964.151475447325,781.8232963088085,56.6,9.865292697127645,1,1
ENSG00000140795,Q32MK0,ENSMUSG00000031698,32.86778716927274,64.80862671499592,23.133333333333336,8.833044020419385,1,4
ENSG00000140854,Q9BVA0,ENSMUSG00000031787,67.11194442911405,25.512158154857794,115.13333333333333,29.343187738667165,1,4
ENSG00000141086,P40313,ENSMUSG00000031896,11.126448382175887,10.0575611919435,106.91666666666667,141.23364212066,1,4
ENSG00000142453,Q86X55,ENSMUSG00000032185,591.476345858926,109.18133994285505,24.299999999999997,4.538722287164087,1,4
ENSG00000145439,Q8N4T8,ENSMUSG00000031641,573.3021993518861,98.1068113934491,115.08333333333333,9.260111590400335,1,4
ENSG00000149428,Q9Y4L1,ENSMUSG00000032115,2548.8212944283946,1457.4547618174004,126.25,29.4862510333206,1,2
ENSG00000149591,Q01995,ENSMUSG00000032085,169.338785380738,80.48647444292877,34.53333333333333,9.235294617209927,1,4
ENSG00000151498,Q9UKU7,ENSMUSG00000031969,1190.0870731156233,129.472379323996,121.78333333333332,22.996122861618794,1,0
ENSG00000151502,Q4G0F5,ENSMUSG00000031988,450.92808296248586,137.85035125410442,38.11666666666667,7.914901557610597,1,4
ENSG00000153774,Q9UEE9,ENSMUSG00000031954,919.8078246982881,99.11543968163218,23.016666666666666,5.877215894168485,1,0
ENSG00000160703,Q86UT6,ENSMUSG00000032109,211.65993973394316,84.21011433498042,27.533333333333335,3.6887215490826435,1,4
ENSG00000166123,Q8TD30,ENSMUSG00000031700,6049.220672508003,641.4675334029873,91.86666666666667,11.89767484287021,1,3
ENSG00000166266,Q93034,ENSMUSG00000032030,499.62053254573203,85.2589602316963,78.89999999999999,13.561858279749128,1,4
ENSG00000166747,O43747,ENSMUSG00000031731,1193.980822228345,143.22278190923868,53.13333333333333,8.62430673542324,1,0
ENSG00000167005,O43809,ENSMUSG00000031754,533.3942782191506,125.38646236238114,36.666666666666664,5.286082355267147,1,4
ENSG00000046889,Q70Z35,ENSMUSG00000048960,100.84499802298076,48.014335902420555,97.18333333333334,17.19946704600659,1,4
ENSG00000102401,Q9UH62,ENSMUSG00000049047,285.2389238450268,87.1656352075596,20.150000000000002,7.449765096967823,1,4
ENSG00000181588,Q86XN8,ENSMUSG00000048696,37.17743475436601,13.507586485336159,86.58333333333333,7.274453014946669,1,4
ENSG00000185915,Q8N239,ENSMUSG00000047485,2.7340939764392,6.697135151093094,132.16666666666669,21.83819284342609,1,4
ENSG00000186834,O94992,ENSMUSG00000048878,924.2616422003016,260.8996855161757,63.86666666666667,15.751148106302178,1,0
ENSG00000197771,Q9BTE3,ENSMUSG00000048170,583.656484595296,43.491008686331185,13.1,3.055486867914834,1,4
ENSG00000204120,Q6Y7W6,ENSMUSG00000048000,826.9623732664494,240.73949336565886,11.116666666666667,2.4620452202725005,1,0
ENSG00000129083,P53618,ENSMUSG00000030754,1306.3283684292203,289.41539380998813,56.666666666666664,10.58842134912786,1,0
ENSG00000129084,P25786,ENSMUSG00000030751,1654.3116510497032,164.0246482507461,61.5,8.06572997316424,1,0
ENSG00000131876,P09661,ENSMUSG00000030512,322.4822134052461,71.80666901134924,48.93333333333334,9.255412830698948,1,4
ENSG00000137500,Q9GZT6,ENSMUSG00000030613,187.3178918140455,53.44416157236029,24.683333333333334,6.64692911551392,1,4
ENSG00000140575,P46940,ENSMUSG00000030536,308.3505670176739,76.6262408761655,31.25,10.180520615371298,1,4
ENSG00000140740,P22695,ENSMUSG00000030884,4244.7239876716785,1155.400097148277,85.18333333333334,9.329397979862726,1,1
ENSG00000140750,Q68EM7,ENSMUSG00000030766,302.7889556754722,53.249280842510125,48.48333333333333,4.341159599308308,1,4
ENSG00000148935,O43903,ENSMUSG00000030498,947.0337620957638,420.0145678618995,17.400000000000002,5.052524121664339,1,0
ENSG00000149273,P23396,ENSMUSG00000030744,6632.9163758008835,1685.2860435072153,46.53333333333333,12.209122272574168,1,3
ENSG00000149923,P60510,ENSMUSG00000030697,752.7408850461661,153.03285386744554,32.1,4.798749837197185,1,0
ENSG00000151366,O95298,ENSMUSG00000030647,1678.472839625395,501.39027993146624,109.08333333333336,26.088420164254238,1,0
ENSG00000151923,Q01085,ENSMUSG00000030846,1537.0963855934751,407.8085837187336,87.81666666666666,16.78659187168934,1,0
ENSG00000151929,O95817,ENSMUSG00000030847,727.465930175331,291.0486944979663,31.46666666666667,4.629758813012472,1,0
ENSG00000156873,P15735,ENSMUSG00000030815,689.2086345436693,311.81795234250563,115.85000000000001,21.795848228504436,1,4
ENSG00000157106,Q96Q15,ENSMUSG00000030655,1678.459632676555,520.1212541153756,18.116666666666667,8.935192592589521,1,0
ENSG00000123728,Q9Y3L5,ENSMUSG00000050029,827.4070837058797,167.41020318824437,14.366666666666667,4.372032326809429,1,0
ENSG00000130779,P30622,ENSMUSG00000049550,639.2402438956229,162.06782733103634,21.549999999999997,5.1783201909499565,1,4
ENSG00000132356,Q13131,ENSMUSG00000050697,276.07176350374783,61.06204786168004,14.5,3.409398773977606,1,4
ENSG00000137310,Q9Y242,ENSMUSG00000050410,47.34993872108703,8.143145478382943,72.43333333333332,13.9197222194506,1,4
ENSG00000139531,P51687,ENSMUSG00000049858,1980.501292624823,1111.066699059276,152.01666666666668,36.8455922284697,1,2
ENSG00000152642,Q8N335,ENSMUSG00000050627,716.0193199695826,159.00930860841206,48.199999999999996,6.548282217497961,1,0
ENSG00000159753,Q6F5E8,ENSMUSG00000050357,34.2192436618184,15.124366285898,122.78333333333335,13.244231448697452,1,4
ENSG00000164040,O15173,ENSMUSG00000049940,1463.4820844062212,678.3397249280652,54.300000000000004,12.407417136535711,1,0
ENSG00000164327,Q6R327,ENSMUSG00000050310,682.0530416321917,268.45676606101387,166.01666666666665,27.017802772739806,1,4
ENSG00000165804,Q9P2Y4,ENSMUSG00000049295,611.0137143203173,142.51791760838034,68.33333333333333,10.218349507952185,1,4
ENSG00000167380,Q9NYT6,ENSMUSG00000050605,16.430014071473952,8.303459121008734,141.48333333333335,15.619272283517779,1,4
ENSG00000168658,Q502W6,ENSMUSG00000050122,13.921624106548888,9.21742364900518,229.70000000000005,68.90616808385154,1,4
ENSG00000168795,O15062,ENSMUSG00000049657,238.9202421906373,57.693038439503326,16.099999999999998,4.63637789659126,1,4
ENSG00000134684,P54577,ENSMUSG00000028811,472.378132230941,125.95574334880074,131.43333333333334,17.504247103679347,1,4
ENSG00000137055,Q9Y263,ENSMUSG00000028577,718.9861695327203,253.75154105813863,25.16666666666666,6.5649574763791625,1,0
ENSG00000142657,P52209,ENSMUSG00000028961,775.3986831303396,333.63778673846934,11.016666666666667,2.654367470164346,1,0
ENSG00000142669,Q9H299,ENSMUSG00000028843,263.10751404438486,69.6262138432656,35.199999999999996,6.231211760163509,1,4
ENSG00000142798,P98160,ENSMUSG00000028763,1172.0566502232248,386.51761369854404,39.15,9.102911622113004,1,0
ENSG00000142910,Q9GZM7,ENSMUSG00000028776,453.3041702059095,120.51979000468357,32.71666666666667,4.014681390430212,1,4
ENSG00000142973,P13584,ENSMUSG00000028713,194.7962161126803,27.777618690932695,110.63333333333333,45.18489423100011,1,4
ENSG00000157184,P23786,ENSMUSG00000028607,2387.038669913087,281.96848926515065,59.416666666666664,6.665558241187805,1,2
ENSG00000157916,O15258,ENSMUSG00000029048,2116.1720338078153,160.01949768902554,159.04999999999998,28.912471357530126,1,2
ENSG00000158195,Q9Y6W5,ENSMUSG00000028868,597.4268681553068,383.9908125539604,14.033333333333333,3.435500933876553,1,4
ENSG00000159023,P11171,ENSMUSG00000028906,2528.190912381375,785.5992533273073,61.099999999999994,8.132650244538985,1,2
ENSG00000160049,O00273,ENSMUSG00000028974,401.0198713624132,56.37556101920652,64.74999999999999,16.987377666962022,1,4
ENSG00000161057,P35998,ENSMUSG00000028932,1370.5647721761,241.3183470310968,154.66666666666666,19.592107254368194,1,0
ENSG00000162368,P30085,ENSMUSG00000028719,1529.5648474799934,456.758158396137,126.80000000000001,26.686775751296747,1,0
ENSG00000162384,Q9NWV4,ENSMUSG00000028608,456.164308934213,112.89369147075526,43.51666666666667,7.757942167009668,1,4
ENSG00000162419,Q9Y692,ENSMUSG00000028901,151.92230771820036,41.64106241876068,88.06666666666666,18.5422400660402,1,4
ENSG00000172456,Q96C11,ENSMUSG00000028573,1992.7098422405768,403.6752714013835,60.583333333333336,14.764337664340609,1,2
ENSG00000174348,Q7Z5L7,ENSMUSG00000028600,39.949344740999784,12.105040357629983,97.76666666666667,15.94097445787637,1,4
ENSG00000148248,O15260,ENSMUSG00000014867,4419.927109723287,1510.0297830317966,87.31666666666666,23.34629877875006,1,1
ENSG00000153002,P15086,ENSMUSG00000011463,0.0,0.0,149.85,179.0571277553619,1,4
ENSG00000158793,Q86X76,ENSMUSG00000013997,2319.142682521568,241.9382477598699,47.6,3.9844698518121593,1,2
ENSG00000158864,O75306,ENSMUSG00000013593,4066.0118625849263,1088.336944674526,59.36666666666667,7.480285199553999,1,1
ENSG00000159720,P61421,ENSMUSG00000013160,1223.5577736341336,187.658986030163,26.666666666666668,4.795275452637384,1,0
ENSG00000161542,Q14558,ENSMUSG00000015869,1156.291582161899,298.2871789043489,31.416666666666668,6.230382545772503,1,0
ENSG00000162734,Q15121,ENSMUSG00000013698,412.10199283922867,159.6308040437855,10.216666666666667,2.1985601348761574,1,4
ENSG00000165029,O95477,ENSMUSG00000015243,2851.446048287187,992.0683076071057,70.45,20.762249396440644,1,2
ENSG00000166855,O76031,ENSMUSG00000015357,3443.3585734353032,1962.7793904263958,65.58333333333333,8.923545633136342,1,1
ENSG00000167136,Q14249,ENSMUSG00000015337,803.9820545994045,157.94848699032454,54.916666666666664,13.457550544830461,1,0
ENSG00000167515,Q9UL33,ENSMUSG00000015013,272.345846577462,56.90055826531847,41.15,10.282363541520986,1,4
ENSG00000168259,Q99615,ENSMUSG00000014195,1197.315412733323,299.96887941439667,58.300000000000004,9.19565114605812,1,0
ENSG00000168404,Q8NB16,ENSMUSG00000012519,106.7416372592305,14.554159864547193,57.583333333333336,14.2018895456438,1,4
ENSG00000168872,Q9NUU7,ENSMUSG00000015023,523.5862480828044,136.28779527240334,26.333333333333332,7.161470984837312,1,4
ENSG00000170638,Q9H4I3,ENSMUSG00000015363,1700.6468042298184,321.23180951904027,28.400000000000002,4.755628244511969,1,0
ENSG00000171314,P18669,ENSMUSG00000011752,2876.63068065876,696.5747785983228,129.5,28.13140593713723,1,2
ENSG00000176105,P07947,ENSMUSG00000014932,467.05691784859806,98.32491412314789,59.51666666666666,9.911289858876426,1,4
ENSG00000176715,Q4G176,ENSMUSG00000015016,511.5612924210598,96.6655026503914,178.35000000000002,22.449387519484805,1,4
ENSG00000044446,P46019,ENSMUSG00000031295,633.556247598792,55.29550749572148,18.400000000000002,3.060065358779123,1,4
ENSG00000083168,Q92794,ENSMUSG00000031540,709.0915186112684,115.83049069320215,14.383333333333333,4.162891623218969,1,0
ENSG00000085733,Q14247,ENSMUSG00000031078,738.1535342068274,274.9060191487162,61.650000000000006,14.143938631088584,1,0
ENSG00000087842,O00625,ENSMUSG00000031379,443.7333219023203,133.27741107925195,23.166666666666668,3.917992683335009,1,4
ENSG00000094631,Q9UBN7,ENSMUSG00000031161,526.7410958253007,115.32748411446154,35.18333333333333,6.715479630426012,1,4
ENSG00000101938,Q9BU40,ENSMUSG00000031283,5.3150756791801586,9.1947073236736,37.483333333333334,21.704139390140917,1,4
ENSG00000101997,O60826,ENSMUSG00000031143,317.91692629144603,58.34600547696032,35.166666666666664,5.702864777168284,1,4
ENSG00000102030,P41227,ENSMUSG00000031388,755.3640527697074,169.82033656495764,19.033333333333335,5.645056834671079,1,0
ENSG00000102038,P28370,ENSMUSG00000031099,2.019992691757994,2.546379506092434,66.23333333333333,42.86134233393381,1,4
ENSG00000102054,Q16576,ENSMUSG00000031353,940.1001967747032,280.3394859699905,73.03333333333335,15.067138635675542,1,0
ENSG00000102362,Q96C24,ENSMUSG00000031255,54.7691025932165,12.56305308996575,45.349999999999994,5.689200295296343,1,4
ENSG00000102606,Q14155,ENSMUSG00000031511,581.6290391648449,177.29714496575141,14.383333333333333,3.1409658811688277,1,4
