human_ensembl_gene_id,human_accession,mouse_ensembl_gene_id,MEAN_rna,STD_rna,MEAN_prot,STD_prot
ENSG00000132382,Q9BQG0,ENSMUSG00000040463,1110.0577050509241,154.18899234753536,56.44285714285714,14.511243588203957
ENSG00000134057,P14635,ENSMUSG00000041431,14.759455427087767,12.012186308712986,104.64285714285714,25.297684817841674
ENSG00000134255,Q9Y6K0,ENSMUSG00000040774,1972.1349289768627,287.85474739864344,,
ENSG00000134884,Q9NWB6,ENSMUSG00000040459,921.4307510825201,243.30089903568438,12.928571428571429,3.0641552863795303
ENSG00000139044,Q6L9W6,ENSMUSG00000041372,33.662812557722766,15.703025932095732,155.15714285714287,39.96673021163382
ENSG00000142634,Q96C19,ENSMUSG00000040659,874.2541934093891,113.34833072936367,63.714285714285715,11.246099853049584
ENSG00000067560,P61586,ENSMUSG00000007815,2830.554800278501,1019.1098555375144,15.285714285714288,4.187850909248709
ENSG00000070831,P60953,ENSMUSG00000006699,2456.54974954165,603.0440814273297,12.400000000000002,4.280965623158713
ENSG00000072210,P51648,ENSMUSG00000010025,5323.404423702433,1382.0218303771194,90.4857142857143,28.188202530575836
ENSG00000079102,Q06455,ENSMUSG00000006586,6.634612921702738,3.429279564803379,156.1285714285714,30.96044327232812
ENSG00000083312,Q92973,ENSMUSG00000009470,1121.1423755599164,455.2568478975409,29.757142857142856,8.365774947737387
ENSG00000088247,Q92945,ENSMUSG00000007670,980.5815386057111,160.00287458672403,52.65714285714286,10.996492947429063
ENSG00000088986,P63167,ENSMUSG00000009013,510.6346015947966,200.43490183930493,68.44285714285715,15.871132824813015
ENSG00000090539,Q9H2X0,ENSMUSG00000006958,191.7894362040442,55.98305073822553,111.42857142857143,17.503686686496867
ENSG00000100280,Q10567,ENSMUSG00000009090,951.2595797525482,272.7212286000554,22.271428571428572,4.523536332603172
ENSG00000101144,P18075,ENSMUSG00000008999,46.364907070763806,62.33581267598127,177.0142857142857,30.34575360581381
ENSG00000104695,P62714,ENSMUSG00000009630,402.7964870379063,158.71854769113213,18.757142857142856,4.395777194405688
ENSG00000105568,P30153,ENSMUSG00000007564,1256.9995606384343,157.16398011504242,116.38571428571429,23.96222225166304
ENSG00000105618,Q8WWY3,ENSMUSG00000008373,241.86553542355068,39.629697160278106,27.457142857142856,6.629695101801978
ENSG00000105974,Q03135,ENSMUSG00000007655,69.17016850084205,123.16725756993306,82.62857142857142,61.893072156359956
ENSG00000111012,O15528,ENSMUSG00000006724,2.4211572431048674,5.331436485596402,318.5571428571429,76.23037140018094
ENSG00000112039,Q9HB96,ENSMUSG00000007570,200.9868845314293,52.31779330200889,42.58571428571428,17.81239536310118
ENSG00000114784,O60739,ENSMUSG00000006941,434.5478908954165,71.04640977327036,31.271428571428572,8.101587146091456
ENSG00000115484,P50991,ENSMUSG00000007739,1645.78726072396,279.0771638399027,120.57142857142856,24.15075666762943
ENSG00000116649,P19623,ENSMUSG00000006442,306.48119817369803,55.751896269847904,66.68571428571428,11.797659170562687
ENSG00000117118,P21912,ENSMUSG00000009863,5178.741210361268,806.1999602249701,36.214285714285715,7.611050862929195
ENSG00000117707,Q92786,ENSMUSG00000010175,2075.003320146163,423.0407068341172,,
ENSG00000117713,O14497,ENSMUSG00000007880,1438.1169657439812,300.8521192234992,22.785714285714285,4.385745307785428
ENSG00000119541,O75351,ENSMUSG00000009907,1203.9641811144443,475.05783315004743,80.64285714285714,28.087355229881002
ENSG00000119707,P49756,ENSMUSG00000010608,2948.950486980078,1221.8390492010774,30.500000000000004,6.9694571763756
ENSG00000123453,Q9UL12,ENSMUSG00000009614,18128.488027169158,3194.961599047725,351.2857142857143,64.52228112756679
ENSG00000125870,P08579,ENSMUSG00000008333,373.3688029682745,104.91323492022183,45.24285714285714,14.769660021234653
ENSG00000004059,P84085,ENSMUSG00000020440,2614.3608888099084,473.6617610276731,181.95714285714283,41.24467065140485
ENSG00000011028,Q9UBG0,ENSMUSG00000020695,29.976979942868343,31.280869216515132,46.628571428571426,30.008871704087458
ENSG00000014641,P40925,ENSMUSG00000020321,9615.65380565592,3677.027652611975,79.39999999999999,15.716763873859868
ENSG00000048707,Q5THJ4,ENSMUSG00000020220,1867.9329580938743,305.564906252915,98.14285714285714,24.433164424804332
ENSG00000050748,P45984,ENSMUSG00000020366,977.0247629265962,211.00967962620564,32.871428571428574,7.111660445051792
ENSG00000065000,O14617,ENSMUSG00000020198,1554.2714577276827,424.5509865092333,148.74285714285716,24.11119084179634
ENSG00000082515,Q9NWU5,ENSMUSG00000020514,575.9845249593432,149.66890677553133,,
ENSG00000082898,O14980,ENSMUSG00000020290,778.6417821458261,142.62126315508328,36.114285714285714,8.019232833513144
ENSG00000084674,P04114,ENSMUSG00000020609,57489.97633018201,13367.75744912829,66.45714285714284,21.931017391118083
ENSG00000084733,P61026,ENSMUSG00000020671,1881.4676870301196,402.8402580641694,25.52857142857143,5.174525513099176
ENSG00000091039,Q9BZF1,ENSMUSG00000020189,809.4635387056198,130.39510363485374,17.342857142857145,7.6196800332772385
ENSG00000091140,P09622,ENSMUSG00000020664,2261.6224384939815,496.3816880275884,59.8,12.56781603939205
ENSG00000099800,Q9Y5L4,ENSMUSG00000020219,1316.8652512224417,270.29374939278347,96.2,16.669133150827008
ENSG00000100028,P62318,ENSMUSG00000020180,793.4718902154874,162.24981274966717,39.199999999999996,8.668333173107735
ENSG00000100285,P12036,ENSMUSG00000020396,3.636544555626691,5.379832969214345,106.55714285714285,15.638079287736195
ENSG00000104897,Q15428,ENSMUSG00000020211,583.1183491444472,67.23855749669954,87.39999999999999,14.502528515170493
ENSG00000105953,Q02218,ENSMUSG00000020456,2797.3763995687996,1271.451885807291,215.07142857142853,41.21628781140268
ENSG00000106628,P49005,ENSMUSG00000020471,210.4743585373056,46.190339630782404,,
ENSG00000108443,P23443,ENSMUSG00000020516,720.438202493289,141.64782564747043,18.557142857142857,4.931820874976821
ENSG00000108946,P10644,ENSMUSG00000020612,2494.156251027343,709.8081012908135,43.91428571428572,10.262460486554636
ENSG00000013288,Q9Y2E5,ENSMUSG00000029119,989.2110366088498,308.5268826136564,12.257142857142856,1.4898066349442158
ENSG00000014824,Q6PML9,ENSMUSG00000029221,1119.3153229720738,190.3550236234343,16.97142857142857,5.696406553174345
ENSG00000018189,Q7L099,ENSMUSG00000029291,1096.5959053052522,238.15076905143204,65.48571428571428,11.159514411692019
ENSG00000047315,P30876,ENSMUSG00000029250,493.4711817696583,364.48659133787936,,
ENSG00000063978,P78317,ENSMUSG00000029110,937.011109047209,463.13000322162986,,
ENSG00000075624,P60709,ENSMUSG00000029580,22666.198671157596,9431.4781629586,134.74285714285713,24.992989493246384
ENSG00000078140,P61086,ENSMUSG00000029203,884.8177511229217,87.96828015611423,26.257142857142856,6.6269291890128486
ENSG00000081760,Q86V21,ENSMUSG00000029482,573.532745826581,274.21242744000904,80.08571428571427,26.628708103062287
ENSG00000084764,Q9UPY8,ENSMUSG00000029166,767.7482275829783,220.1982092773637,33.24285714285714,7.968031363487709
ENSG00000086598,Q15363,ENSMUSG00000029390,4233.233730010176,812.6881782618495,,
ENSG00000087274,P35611,ENSMUSG00000029106,699.8553531053642,310.8286757368723,,
ENSG00000089009,Q02878,ENSMUSG00000029614,5228.762996908299,1316.964140919537,103.24285714285715,37.71228169278797
ENSG00000089041,Q99572,ENSMUSG00000029468,97.17783998995223,41.61566652719712,,
ENSG00000183431,Q12874,ENSMUSG00000028902,327.588469469178,25.295139378586207,22.614285714285717,7.836544427962403
ENSG00000188529,O75494,ENSMUSG00000028676,793.5703602752111,178.3891558978857,34.18571428571428,6.0741058522849185
ENSG00000197150,Q9NUT2,ENSMUSG00000028973,643.0728237728766,85.05010442200663,10.614285714285714,2.986318006859825
ENSG00000197530,Q96AX9,ENSMUSG00000029060,618.698012775731,217.50539991079913,38.05714285714286,8.806220744991794
ENSG00000197785,Q9NVI7,ENSMUSG00000029036,1349.8605035498913,305.70112093643473,,
ENSG00000198793,P42345,ENSMUSG00000028991,774.1663155457571,151.0689601161008,44.699999999999996,6.663832730993978
ENSG00000214114,Q99417,ENSMUSG00000028647,370.8234073672781,129.3720940474697,28.24285714285714,5.117570107924639
ENSG00000221978,Q96S94,ENSMUSG00000029068,4719.952099135189,2747.49348486314,50.61428571428571,10.930756084161269
ENSG00000244038,P39656,ENSMUSG00000028757,2111.217509464344,222.3270417047762,85.44285714285715,30.017820104223482
ENSG00000129559,Q15843,ENSMUSG00000010376,937.8066456837096,155.39817546663403,68.91428571428571,21.066199512602214
ENSG00000134369,Q8NEY1,ENSMUSG00000009418,176.54035963861287,46.801202601486686,68.08571428571429,15.059706567684575
ENSG00000134419,P62244,ENSMUSG00000008683,3084.123528226731,1028.46664939749,124.62857142857145,25.048733453391367
ENSG00000140319,P37108,ENSMUSG00000009549,792.9886183207243,220.40648742240603,38.75714285714286,8.13897150399589
ENSG00000141994,Q96G46,ENSMUSG00000007603,463.3689882794997,92.89981449845145,,
ENSG00000142185,O94759,ENSMUSG00000009292,136.3230234396698,58.632036419996,157.82857142857142,36.94530706714608
ENSG00000143256,Q9UHV9,ENSMUSG00000006412,905.7866865924894,178.4965859886994,15.314285714285717,1.811471383000176
ENSG00000144306,Q0VDG4,ENSMUSG00000008226,1028.8370432227523,122.92478145234146,15.071428571428571,3.8295840878239362
ENSG00000147862,O00712,ENSMUSG00000008575,4176.209884813063,440.59784052387414,16.585714285714285,2.604117618585722
ENSG00000152256,Q15118,ENSMUSG00000006494,1684.7069783335141,479.10410276266225,61.44285714285714,14.630089671957714
ENSG00000153048,Q9Y2V2,ENSMUSG00000008393,1509.4227040258404,506.3175215378419,90.04285714285713,13.769514290980776
ENSG00000153560,Q9NZI7,ENSMUSG00000009741,1156.3164370277784,175.61268493183994,24.7,4.282911782109613
ENSG00000156026,Q8NE86,ENSMUSG00000009647,908.8105827982752,143.79382971856108,46.17142857142857,18.485283722077796
ENSG00000161618,Q8IZ83,ENSMUSG00000007833,1782.2977357861068,687.60602408539,67.61428571428573,15.97168625739818
ENSG00000162704,O15511,ENSMUSG00000008475,1623.50778325255,306.43254408073045,68.24285714285713,10.272107401901058
ENSG00000163159,Q15906,ENSMUSG00000008958,435.7033770600028,45.73460565542574,78.6857142857143,16.506506653582456
ENSG00000163792,Q7RTU1,ENSMUSG00000006642,2.756250407387807,4.056149297053746,276.78571428571433,173.02810396552564
ENSG00000168036,P35222,ENSMUSG00000006932,3229.6803697638256,364.20830461614764,131.85714285714286,29.026875887865092
ENSG00000169045,P31943,ENSMUSG00000007850,2325.50719900839,968.8048866826573,44.01428571428571,10.67714515080827
ENSG00000170759,P33176,ENSMUSG00000006740,1715.7345401503837,1123.7863914492552,125.0857142857143,28.870136160135477
ENSG00000171552,Q07817,ENSMUSG00000007659,699.5574365129038,152.13186570165757,73.44285714285715,15.811794874170902
ENSG00000005882,Q15119,ENSMUSG00000038967,2136.8662467152085,701.540178923201,74.37142857142858,13.244333918788858
ENSG00000006453,Q9UHR4,ENSMUSG00000038859,526.9969759138588,124.62295733074542,57.44285714285714,16.23728806819426
ENSG00000167705,Q96NA2,ENSMUSG00000038195,623.5110161600808,118.33376110542252,30.985714285714288,5.880881048343174
ENSG00000167792,P49821,ENSMUSG00000037916,2442.889728456556,458.8166750678018,112.11428571428571,19.140396074918662
ENSG00000169062,Q9H1J1,ENSMUSG00000038398,322.2247050132776,56.885217599010076,121.35714285714286,32.069656330289185
ENSG00000169136,Q9Y2D1,ENSMUSG00000038539,11951.457819637435,2032.3758804117033,,
ENSG00000174827,Q5T2W1,ENSMUSG00000038298,1102.2085386404922,222.55973097981231,23.214285714285715,6.2148822921083475
ENSG00000177150,Q96ND0,ENSMUSG00000038121,1536.0005970242546,957.4195837390686,42.74285714285715,11.868706352260574
ENSG00000182326,P09871,ENSMUSG00000038521,9798.204830022029,1111.2139996883855,91.29999999999998,15.964439649838432
ENSG00000189184,Q9HCL0,ENSMUSG00000037892,25.8560758057035,20.501547188276376,259.81428571428575,80.08394405396187
ENSG00000196141,Q9NUQ6,ENSMUSG00000038305,37.54698723423119,34.718449606236426,,
ENSG00000196305,P41252,ENSMUSG00000037851,518.6919048429849,197.96542156765707,54.971428571428575,16.033892674136066
ENSG00000196850,Q8NI37,ENSMUSG00000038582,574.8583454898293,194.6855500796788,18.714285714285715,5.7083063954873605
ENSG00000198483,Q8N283,ENSMUSG00000038354,5.476915578647018,10.006355563312537,328.34285714285716,39.393352110174504
ENSG00000198836,O60313,ENSMUSG00000038084,1222.8274795579853,528.0160248850965,37.22857142857142,7.689324696338052
ENSG00000250510,Q16538,ENSMUSG00000038390,6.855465042479406,3.805945548517164,,
ENSG00000007168,P43034,ENSMUSG00000020745,1286.8762355851147,574.9244726230176,20.814285714285717,3.420247832847093
ENSG00000008294,O60271,ENSMUSG00000020859,1454.3457070715556,395.0418063781589,21.58571428571429,5.777089397331662
ENSG00000015171,Q15326,ENSMUSG00000021156,1087.8474095303404,167.54262904756993,,
ENSG00000015532,Q9H1B5,ENSMUSG00000020868,370.495837814856,84.15979079896327,,
ENSG00000029725,Q15276,ENSMUSG00000020817,948.7542908489967,231.41558953938727,,
ENSG00000164091,Q6UXN9,ENSMUSG00000020257,808.6145164348834,190.96901273312432,15.971428571428572,3.2175116087406668
ENSG00000164398,Q9UKU0,ENSMUSG00000020333,5.78494719690372,14.314697612599534,62.614285714285714,13.383376326800418
ENSG00000168237,Q8IVS8,ENSMUSG00000020258,3383.4069092782424,543.2234333530403,76.45714285714287,10.850170066694366
ENSG00000169567,P49773,ENSMUSG00000020267,4674.7890889545815,1300.752696219062,249.57142857142858,46.72022097142786
ENSG00000170584,Q8WVJ2,ENSMUSG00000020328,402.908045802003,66.85264458853261,,
ENSG00000170606,P34932,ENSMUSG00000020361,1857.0412811116857,553.7517613802398,28.771428571428572,7.176283691371713
ENSG00000170624,Q92629,ENSMUSG00000020354,3.42776052437477,8.398289324400551,137.07142857142856,25.90403535395688
ENSG00000171853,Q8WVT3,ENSMUSG00000020628,387.7063726193998,95.20229442441327,18.485714285714288,6.681174689984932
ENSG00000175309,Q8IUZ5,ENSMUSG00000020359,422.028634013057,97.35115594446195,,
ENSG00000176783,Q96T51,ENSMUSG00000020375,360.5561948830477,81.1432382842064,24.671428571428574,5.512021494187133
ENSG00000176974,P34896,ENSMUSG00000020534,4396.342673609542,576.5012591325069,46.37142857142857,9.85388489982746
ENSG00000185721,Q9Y295,ENSMUSG00000020457,742.6010277190444,147.18665615241267,14.985714285714286,4.326826616751424
ENSG00000186687,Q5U5X0,ENSMUSG00000020268,55.01766198589247,26.29187984523379,21.74285714285714,3.1690467246251113
ENSG00000197451,Q99729,ENSMUSG00000020358,2933.4844777423273,608.2150598337464,9.757142857142856,2.8987682113023703
ENSG00000198431,Q16881,ENSMUSG00000020250,1941.4825571099902,404.7805075329653,65.14285714285714,11.783301340294685
ENSG00000204628,P63244,ENSMUSG00000020372,6223.542518313953,1408.0568489584884,114.7,27.53228408008799
ENSG00000213246,P63272,ENSMUSG00000020485,704.4241413000055,260.3939715933163,57.51428571428572,12.907417579493917
ENSG00000240857,Q9HBH5,ENSMUSG00000020621,495.9276591775541,73.33257103047629,46.15714285714286,12.164409444887044
ENSG00000270647,Q92804,ENSMUSG00000020680,1529.032358612522,354.4632852486735,17.985714285714288,4.605948534749591
ENSG00000278259,Q96H55,ENSMUSG00000020527,194.89777760293526,61.13364888107423,47.25714285714285,13.336273485355285
ENSG00000278540,Q13085,ENSMUSG00000020532,3474.4314778926732,1664.0070942053726,65.4,21.847272903805024
ENSG00000111652,Q9UBW8,ENSMUSG00000030127,856.0462188175003,160.8874869738369,31.91428571428571,8.20557301907847
ENSG00000111713,P54840,ENSMUSG00000030244,2700.2526989462845,910.4921574901322,206.47142857142856,40.698227409627
ENSG00000111716,P07195,ENSMUSG00000030246,88.21247408732968,108.01211678066154,,
ENSG00000114026,O15527,ENSMUSG00000030271,109.59004338160965,17.773405673929812,51.09999999999999,12.150582976411734
ENSG00000114541,Q9Y2L6,ENSMUSG00000030064,1694.6159888585985,631.9089520396853,679.0857142857142,130.68991836367778
ENSG00000115275,Q13724,ENSMUSG00000030036,817.0130217029064,233.25129903009721,121.50000000000001,50.165692127854335
ENSG00000116005,Q9UHG3,ENSMUSG00000029998,2379.700955516523,1244.198875850523,24.04285714285714,5.697033480346634
ENSG00000120694,Q92598,ENSMUSG00000029657,474.91956519568015,163.04929864626007,139.5285714285714,32.81786679466508
ENSG00000121316,Q6P4A8,ENSMUSG00000030214,1076.1011223422151,202.67915101198014,32.28571428571429,6.976968914800699
ENSG00000122565,Q13185,ENSMUSG00000029836,1104.160991143099,96.68009962254342,9.828571428571427,2.5617144556684988
ENSG00000122786,Q05682,ENSMUSG00000029761,8676.988866531245,3768.415082716153,,
ENSG00000128595,O43852,ENSMUSG00000029767,1472.491625913833,637.9623867830795,17.257142857142856,5.262400321417703
ENSG00000131558,Q96A65,ENSMUSG00000029763,464.1007286364311,87.71540879927745,53.67142857142857,11.948600236807977
ENSG00000135624,Q99832,ENSMUSG00000030007,1635.749434856373,184.693260932106,93.94285714285715,15.479433359876488
ENSG00000144744,Q8TBC4,ENSMUSG00000030061,631.6399041291163,100.51848104103918,41.14285714285715,7.856389574280106
ENSG00000144749,Q96JA1,ENSMUSG00000030029,433.3871993274419,119.60350982850893,,
ENSG00000144908,O75891,ENSMUSG00000030088,23370.72118367933,7746.516357999077,174.70000000000002,37.464294112305566
ENSG00000103351,Q96AJ1,ENSMUSG00000014232,141.29826472790828,20.243062140425266,16.757142857142856,5.655633516785761
ENSG00000104824,P14866,ENSMUSG00000015165,2168.742077878137,282.3582178334932,115.54285714285713,18.919201634217824
ENSG00000106588,P25787,ENSMUSG00000015671,1687.71352986827,409.5318708591989,118.48571428571428,24.548145114680835
ENSG00000107223,O60869,ENSMUSG00000015092,3810.5885039949685,903.083616093772,195.8142857142857,29.8217162803344
ENSG00000108528,Q02978,ENSMUSG00000014606,1392.241761699386,166.10862114262036,95.41428571428571,32.35740144961317
ENSG00000109971,P11142,ENSMUSG00000015656,17843.038882396613,3670.0556077143015,151.31428571428575,27.170905307664942
ENSG00000110435,O00330,ENSMUSG00000010914,387.02809171027957,153.13574543044786,200.7142857142857,35.51719905301414
ENSG00000110619,P49589,ENSMUSG00000010755,862.8747339109456,336.24973824002257,128.62857142857143,26.51224335319528
ENSG00000111144,P09960,ENSMUSG00000015889,560.2963530846924,150.66279448295165,86.61428571428573,16.493375293475516
ENSG00000111245,P10916,ENSMUSG00000013936,20.456887329971483,52.938231258237415,,
ENSG00000111961,O94885,ENSMUSG00000015305,723.7667891752747,397.94086416798746,10.6,2.889636655359978
ENSG00000113648,O75367,ENSMUSG00000015937,1436.6211368709398,149.66588324543955,112.92857142857142,25.823226901745794
ENSG00000115806,Q9H8Y8,ENSMUSG00000014959,2023.1770909026843,301.5765625612068,,
ENSG00000116147,Q92752,ENSMUSG00000015829,10.359591564329653,25.645879109966376,121.97142857142856,36.53982823740484
ENSG00000117360,O43395,ENSMUSG00000015748,320.416437195986,93.03793293683538,,
ENSG00000130702,O15230,ENSMUSG00000015647,154.02675565277445,61.840690269295905,266.02857142857147,51.363596521457175
ENSG00000131495,O43678,ENSMUSG00000014294,1968.6264975313327,614.9315548829295,23.371428571428574,2.477037400951848
ENSG00000134716,P51589,ENSMUSG00000015224,289.71614920946325,144.3177035966748,79.07142857142857,27.78163147871355
ENSG00000136631,Q9NRW7,ENSMUSG00000015747,158.67270729493433,57.802272950378764,20.5,12.518253339290856
ENSG00000138138,Q8NBU5,ENSMUSG00000013662,986.4336404228367,224.6020394214314,67.04285714285714,28.544868607326322
ENSG00000149782,Q01970,ENSMUSG00000024960,499.2970411714743,70.33941961658753,,
ENSG00000150593,Q53EL6,ENSMUSG00000024975,2636.8292970477514,899.8809882480772,42.857142857142854,12.827166112442393
ENSG00000152234,P25705,ENSMUSG00000025428,14695.316192972545,2048.623437501941,531.7857142857143,72.60393535182118
ENSG00000154710,Q9UJ41,ENSMUSG00000025340,396.12642753380675,86.58116014571294,,
ENSG00000155252,Q9BTU6,ENSMUSG00000025178,1463.1157770807888,239.19552368588435,15.185714285714285,3.619589558420757
ENSG00000158526,Q969E8,ENSMUSG00000025264,241.11007203468472,28.035958953546697,,
ENSG00000158571,P16118,ENSMUSG00000025271,765.5753473964999,311.4205510467207,27.385714285714283,6.905415404214427
ENSG00000158578,P22557,ENSMUSG00000025270,484.6045164101106,301.8287738087231,149.95714285714286,36.454988554053756
ENSG00000163820,Q9BQS8,ENSMUSG00000025241,1118.2987633037972,226.52908189165387,,
ENSG00000165672,P30048,ENSMUSG00000024997,2101.456268894332,535.3446438193904,66.81428571428572,8.456837188813276
ENSG00000165806,P55210,ENSMUSG00000025076,569.0795278333286,108.78395541433171,20.928571428571427,5.052297921314051
ENSG00000166136,O95169,ENSMUSG00000025204,3748.112449903067,1161.114663940085,15.385714285714286,3.727120681092654
ENSG00000166886,Q15742,ENSMUSG00000025402,510.2488395172008,128.08810649882594,48.457142857142856,11.814801048241305
ENSG00000166908,Q8TBX8,ENSMUSG00000025417,421.4476979500828,161.92157310439708,49.68571428571429,8.126177570344
ENSG00000166987,Q96DN6,ENSMUSG00000025409,1178.044663928737,396.30283709860504,145.65714285714287,56.53346670020208
ENSG00000167216,Q8IYT4,ENSMUSG00000025420,0.4264290413140186,1.1282251951325812,31.18571428571429,23.59755838862915
ENSG00000167220,Q9H0R4,ENSMUSG00000025421,509.2381782408849,94.42573146805944,93.85714285714285,14.550241366022895
ENSG00000168439,P31948,ENSMUSG00000024966,1336.8191603104897,290.8509870807285,110.15714285714286,17.04023250456178
ENSG00000169594,Q01954,ENSMUSG00000025105,0.8124547920564871,2.14955333126416,358.7142857142857,74.07103411751517
ENSG00000169710,P49327,ENSMUSG00000025153,19653.764876920195,10398.830354529015,139.0142857142857,54.9536601320127
ENSG00000169727,Q13098,ENSMUSG00000025156,908.2710823888426,70.19182694422936,61.642857142857146,10.53420731756898
ENSG00000170515,Q9UQ80,ENSMUSG00000025364,1441.5114723519914,118.85676799519007,98.75714285714287,15.749588052057863
ENSG00000172239,Q9H074,ENSMUSG00000025451,1077.9324403673304,192.60610346951174,47.385714285714286,8.190935756763606
ENSG00000173153,P11474,ENSMUSG00000024955,607.0556973424998,62.9289414922125,15.714285714285714,2.4808792604159327
ENSG00000173599,P11498,ENSMUSG00000024892,7150.975770829222,2746.529543206596,609.5142857142856,91.56215427368504
ENSG00000174669,Q14542,ENSMUSG00000024891,12.873604126488445,4.3313757762332665,,
ENSG00000175203,Q13561,ENSMUSG00000025410,1880.6468592182725,145.16319268638688,141.5142857142857,25.40396481991401
ENSG00000110871,Q5HYK3,ENSMUSG00000041733,452.44823068816055,72.5449299018934,22.557142857142853,4.92810211706195
ENSG00000110921,Q03426,ENSMUSG00000041939,435.75772086820103,133.68336208212816,110.00000000000001,21.105291595553314
ENSG00000112208,O95816,ENSMUSG00000042215,32.71785784998264,22.843791526230717,,
ENSG00000114779,Q96IU4,ENSMUSG00000042073,4326.271080164706,619.0262063744734,196.85714285714286,38.080960121949715
ENSG00000119862,Q3ZCW2,ENSMUSG00000042363,554.6202572588843,203.07714106290382,29.985714285714288,5.9597059690974055
ENSG00000120008,Q9BZH6,ENSMUSG00000042055,717.7685203950693,104.51474057101215,19.857142857142858,4.287912134849602
ENSG00000124422,Q9UPT9,ENSMUSG00000042506,449.17115234494895,222.48290634572825,31.7,7.98915932164747
ENSG00000125247,Q5T4D3,ENSMUSG00000041594,78.32850759768768,36.008654117234855,23.41428571428571,14.601647004296987
ENSG00000129151,O75936,ENSMUSG00000041660,2315.824546207557,635.8512110273521,103.94285714285715,19.439723689982255
ENSG00000132837,Q9UI17,ENSMUSG00000042102,9590.460065345638,2405.105007574069,176.82857142857145,28.540480858230953
ENSG00000134900,P29144,ENSMUSG00000041763,640.985632161353,149.915695749413,61.114285714285714,9.785095566119693
ENSG00000152684,Q9BRX2,ENSMUSG00000042275,268.39186496553685,52.03026508237372,31.1,7.515317691222374
ENSG00000000419,O60762,ENSMUSG00000078919,933.5430822215801,225.10272982822494,34.42857142857143,8.596843274465009
ENSG00000075785,P51149,ENSMUSG00000079477,3343.2946634744035,986.306076691466,42.6,14.997888740308305
ENSG00000090316,Q7L5Y9,ENSMUSG00000079562,600.6396292067767,183.2810739219997,10.557142857142859,2.697441468538377
ENSG00000102309,Q9Y237,ENSMUSG00000079480,407.54478802271615,143.06386510109988,30.6,9.33987865731313
ENSG00000211933,A0A0B4J1U7,ENSMUSG00000076672,0.7965745968897385,1.607454943778479,113.62857142857145,33.3681342144325
ENSG00000254726,A1L020,ENSMUSG00000074480,6.327885680154519,10.549312137612207,155.44285714285712,28.704230648858314
ENSG00000266967,Q9BTE6,ENSMUSG00000075528,434.0118711326578,107.90753392033146,80.07142857142858,15.188560858500749
ENSG00000009844,Q9NP79,ENSMUSG00000019868,225.12834069627343,85.73629585594706,18.25714285714286,4.4582721402119985
ENSG00000025796,Q9UGP8,ENSMUSG00000019802,2661.054392037062,433.51447583054005,46.81428571428571,20.177498075118944
ENSG00000033627,Q93050,ENSMUSG00000019302,1168.6976965367408,239.03479986331476,,
ENSG00000034152,P46734,ENSMUSG00000018932,1253.6073241909785,177.64589244318114,104.77142857142857,23.990464375505134
ENSG00000034693,P56589,ENSMUSG00000019809,508.73734414465156,112.8056888293829,58.24285714285715,20.200235736483965
ENSG00000042286,Q9BRQ8,ENSMUSG00000020085,611.94761827026,278.3338453395069,26.157142857142855,6.375436492993281
ENSG00000047932,Q9HD26,ENSMUSG00000019861,638.4491136412315,121.03325576768935,33.6,8.467782078757892
ENSG00000057704,Q9ULS5,ENSMUSG00000020023,242.2734281492251,67.17462365122343,120.87142857142858,74.06095944750996
ENSG00000058272,O14974,ENSMUSG00000019907,937.2955118718507,226.5960197287696,,
ENSG00000060339,Q8IX12,ENSMUSG00000020074,1605.4160369972162,814.8675178656734,,
ENSG00000066651,Q7Z4G4,ENSMUSG00000019792,106.5182552371105,22.725704475493963,129.54285714285714,35.456962510573156
ENSG00000076924,Q9HCS7,ENSMUSG00000019470,506.5557529401267,53.725334377255805,16.571428571428573,2.815264514342176
ENSG00000079332,Q9NR31,ENSMUSG00000020088,1301.7127219454792,241.33967963622834,22.485714285714288,6.113762772474512
ENSG00000079819,O43491,ENSMUSG00000019978,314.899768370483,122.2077782918027,,
ENSG00000079950,O15400,ENSMUSG00000019998,509.75057643200216,124.18666368027515,26.82857142857143,6.749497335780961
ENSG00000080371,Q9UL25,ENSMUSG00000020132,932.213481923621,209.33330883690678,90.44285714285715,26.893608729142137
ENSG00000083444,Q02809,ENSMUSG00000019055,808.0579625331483,180.54416506830668,17.67142857142857,7.708158942686269
ENSG00000084110,P42357,ENSMUSG00000020017,11942.235228075806,3200.729402427044,134.47142857142856,27.706961476959435
ENSG00000085377,P48147,ENSMUSG00000019849,470.2447760585571,165.77632713351002,57.12857142857143,10.392419398406751
ENSG00000093144,Q9NTX5,ENSMUSG00000019883,1877.175856810503,565.4997117027233,111.45714285714287,22.783975153812026
ENSG00000096746,P31942,ENSMUSG00000020069,550.5581643467367,207.20667512874127,120.88571428571427,22.081170603889984
ENSG00000105701,Q14318,ENSMUSG00000019428,4982.866290934703,589.4344054447988,144.1,38.36022245330006
ENSG00000111052,O14910,ENSMUSG00000019906,345.7708657513178,48.44229823530717,48.65714285714286,8.248001200868233
ENSG00000111530,Q86VP6,ENSMUSG00000020114,844.1908466089297,544.7982503888413,53.8,10.955668243729665
ENSG00000111897,Q9NRX5,ENSMUSG00000019877,3055.369197699403,806.0546100766843,94.71428571428571,14.158793330345231
